TimeStamp,NbrPulseA,NbrPulseB,NbrPulseC,NbrPulseD,NbrCoincidencePulseAB,NbrCoincidencePulseAC,NbrCoincidencePulseDB,NbrCoincidencePulseDC,NbrCoincidencePulseABC 
2025-03-13T11:04:14.316785,157086,689887,220377,37,56576,16906,7,0,5020
2025-03-13T11:04:14.410473,157348,691643,218593,50,57038,16863,11,0,5018
2025-03-13T11:04:14.504202,157276,690782,438135,40,56889,16976,14,2,4993
2025-03-13T11:04:14.625735,157806,689719,219938,39,57010,17208,9,6,5159
2025-03-13T11:04:14.719459,157938,691813,219879,51,57250,17219,13,1,5127
2025-03-13T11:04:14.819600,157231,1382833,220890,60,56775,17147,26,6,5182
2025-03-13T11:04:14.913340,158041,691798,219765,45,57280,16998,12,4,4988
2025-03-13T11:04:15.022684,157827,691231,440578,44,56952,16912,14,1,4998
2025-03-13T11:04:15.116415,158001,690441,219862,32,57049,17244,11,0,5036
2025-03-13T11:04:15.210141,157810,690613,220371,47,56994,17125,15,2,5144
2025-03-13T11:04:15.303867,158025,691279,220555,46,56795,17136,16,2,5060
2025-03-13T11:04:15.413218,157636,691961,220831,54,57080,17210,12,4,5020
2025-03-13T11:04:15.522626,158628,690357,221099,40,57554,17313,11,4,4968
2025-03-13T11:04:15.611977,158228,691313,442749,37,57136,17380,12,3,4997
2025-03-13T11:04:15.705704,158420,690532,220664,35,57244,16881,6,3,5033
2025-03-13T11:04:15.818457,158687,690575,220941,38,57305,17277,9,3,5087
2025-03-13T11:04:15.912187,158675,692645,220628,58,57369,17086,16,1,5029
2025-03-13T11:04:16.005914,158518,690619,220265,46,57383,17134,12,8,5065
2025-03-13T11:04:16.115263,158607,692457,221337,38,57468,17184,8,3,4886
2025-03-13T11:04:16.224614,158456,692302,221180,38,57226,17169,7,3,5076
2025-03-13T11:04:16.318365,159203,1383848,220779,41,57433,17417,14,5,5087
2025-03-13T11:04:16.412073,157998,691275,220788,37,57124,17004,11,3,5025
2025-03-13T11:04:16.515960,157788,1382769,221463,42,56808,17245,7,5,5155
2025-03-13T11:04:16.986145,158849,691847,221395,40,57495,17273,14,2,5276
2025-03-13T11:04:17.314193,158535,691504,220848,48,57398,17250,15,5,5093
2025-03-13T11:04:17.423541,158797,691888,221068,49,57477,17429,14,1,5073
2025-03-13T11:04:17.517560,157878,690722,220775,47,56688,17279,13,8,5092
2025-03-13T11:04:17.626968,158773,692957,220770,41,57242,17282,15,1,5042
2025-03-13T11:04:17.705074,158576,691082,220831,57,57513,17196,18,6,5048
2025-03-13T11:04:17.823324,158331,692380,221384,38,57383,17150,11,2,5036
2025-03-13T11:04:17.917053,158865,1383115,221632,37,57257,17372,8,1,5121
2025-03-13T11:04:18.010782,158319,691328,220531,49,57610,17154,15,1,5156
2025-03-13T11:04:18.104512,157629,1382619,221277,39,57023,17208,10,4,5082
2025-03-13T11:04:18.213888,158158,691515,221195,48,57081,17414,19,4,5119
2025-03-13T11:04:18.323206,157304,690814,221058,59,56853,17016,19,7,5020
2025-03-13T11:04:18.416934,158083,1383184,220202,37,57035,17125,16,3,4924
2025-03-13T11:04:18.510662,157779,691565,440216,56,57038,16994,17,7,4982
2025-03-13T11:04:18.612542,157256,691042,220951,47,56646,17041,9,2,4967
2025-03-13T11:04:18.721895,158232,690512,220499,40,57078,17170,5,4,4922
2025-03-13T11:04:18.811019,157729,1380828,219393,45,57052,17056,12,1,4893
2025-03-13T11:04:18.903640,157261,691695,219496,50,56777,16912,15,4,4942
2025-03-13T11:04:19.012986,157584,1382833,220186,47,56976,17115,11,1,5155
2025-03-13T11:04:19.122341,315378,691100,219896,51,57295,16940,15,3,5111
2025-03-13T11:04:19.216063,156931,690940,219342,40,56504,16915,12,5,4886
2025-03-13T11:04:19.309796,157341,690978,218407,54,56626,16928,16,3,4840
2025-03-13T11:04:19.419145,156795,691205,218754,43,56647,16994,10,1,4990
2025-03-13T11:04:19.512888,157271,1382082,219150,40,56713,16992,8,8,5027
2025-03-13T11:04:19.610364,156377,690315,219525,40,56302,16858,6,5,4948
2025-03-13T11:04:19.704092,156836,691030,219077,47,56784,16801,14,3,5055
2025-03-13T11:04:19.817863,156591,691881,218319,34,56359,16783,8,1,4923
2025-03-13T11:04:19.911591,156205,691302,218380,48,56173,16834,17,4,4936
2025-03-13T11:04:20.005319,156152,1381473,436512,50,56484,16880,13,4,4945
2025-03-13T11:04:20.114812,155944,690346,218030,53,56419,16583,10,2,4943
2025-03-13T11:04:20.218579,156221,1381914,217137,51,56394,16665,21,1,4809
2025-03-13T11:04:20.598560,312306,690777,217653,42,56106,16534,6,4,4876
2025-03-13T11:04:20.926018,155068,690149,216446,43,55968,16575,15,2,4913
2025-03-13T11:04:21.019746,154779,690902,217033,48,55516,16464,16,3,4886
2025-03-13T11:04:21.113475,155826,1380847,216992,38,56492,16714,10,2,4952
2025-03-13T11:04:21.207202,154934,689923,216105,41,55974,16571,12,5,4870
2025-03-13T11:04:21.316551,154832,690390,217241,51,55649,16470,15,3,4879
2025-03-13T11:04:21.425901,155329,690697,216527,43,56182,16639,9,2,4871
2025-03-13T11:04:21.519637,155070,689035,215868,32,55784,16333,11,1,4895
2025-03-13T11:04:21.616783,154990,1378677,216224,39,55423,16654,10,4,4819
2025-03-13T11:04:21.726136,155178,689254,216493,32,55992,16610,10,1,4953
2025-03-13T11:04:21.814749,154274,689288,216586,37,55208,16526,13,3,4853
2025-03-13T11:04:21.924099,155488,689641,216648,39,55655,16492,6,0,4841
2025-03-13T11:04:22.017828,154512,689974,216613,34,55512,16322,13,2,4842
2025-03-13T11:04:22.127176,155133,689137,216753,44,55705,16514,13,1,4844
2025-03-13T11:04:22.220905,155089,689298,216465,43,55395,16542,13,4,4800
2025-03-13T11:04:22.314636,309688,688981,216577,45,55752,16483,11,4,4882
2025-03-13T11:04:22.408361,155220,689432,216135,46,55574,16646,15,3,4838
2025-03-13T11:04:22.529270,155243,689782,215919,46,56153,16594,7,1,4843
2025-03-13T11:04:22.626564,155588,689287,216426,48,55845,16547,10,3,4734
2025-03-13T11:04:22.720291,154620,688919,216103,45,55729,16500,8,3,4888
2025-03-13T11:04:22.819555,154559,689861,216504,51,55344,16337,13,2,4804
2025-03-13T11:04:22.928905,154453,1381120,215597,33,55885,16443,10,1,4820
2025-03-13T11:04:23.022637,154648,689059,216447,42,55850,16471,17,2,4829
2025-03-13T11:04:23.116361,154504,689572,216658,31,55467,16515,5,1,4824
2025-03-13T11:04:23.220250,154694,689416,215977,33,55815,16290,7,2,4776
2025-03-13T11:04:23.695665,154836,688889,216419,46,55580,16358,7,4,4856
2025-03-13T11:04:24.008094,154778,690221,215359,58,55574,16353,15,6,4896
2025-03-13T11:04:24.120958,155529,690120,431700,47,56128,16546,17,2,4884
2025-03-13T11:04:24.214695,155800,689372,216610,49,56080,16557,13,5,4748
2025-03-13T11:04:24.324036,154688,689611,216219,34,55764,16422,7,3,4801
2025-03-13T11:04:24.411664,309312,688987,216336,41,55823,16440,16,2,4906
2025-03-13T11:04:24.531032,464596,1378702,216020,50,111363,16162,19,1,4789
2025-03-13T11:04:24.624759,154974,690283,216076,51,55926,16479,15,4,4786
2025-03-13T11:04:24.718492,155233,689455,216329,46,56172,16406,19,4,4840
2025-03-13T11:04:24.815735,154508,689721,217029,37,55418,16436,6,7,4810
2025-03-13T11:04:24.925090,154165,689713,216774,45,55755,16525,13,1,4843
2025-03-13T11:04:25.018810,155405,690367,215977,35,55634,16691,8,4,4828
2025-03-13T11:04:25.112539,155012,1380703,217208,47,55708,16502,13,4,4864
2025-03-13T11:04:25.206272,154714,690781,216186,45,55910,16302,13,7,4796
2025-03-13T11:04:25.331237,154422,1380713,217167,32,55319,16213,12,3,4771
2025-03-13T11:04:25.424756,309342,689237,217492,30,111198,16652,11,2,4861
2025-03-13T11:04:25.508884,155069,688898,216955,27,55729,16439,5,1,4707
2025-03-13T11:04:25.618233,155355,1379103,216808,38,56437,16518,13,5,4903
2025-03-13T11:04:25.728094,155320,689987,217290,32,55808,16571,8,4,4919
2025-03-13T11:04:25.821821,154373,688315,216994,51,55791,16674,15,6,4892
2025-03-13T11:04:25.915555,154769,689823,217665,45,55875,16520,9,4,4744
2025-03-13T11:04:26.009277,154998,689955,217469,58,56284,16565,12,5,4868
2025-03-13T11:04:26.118627,310477,689928,216903,42,56199,16512,13,4,4998
2025-03-13T11:04:26.212366,155144,690101,217212,35,55903,16566,7,1,4811
2025-03-13T11:04:26.317211,156601,689964,217390,55,56601,16646,11,2,4935
2025-03-13T11:04:26.814403,155536,691576,217508,44,56259,16808,10,1,4937
2025-03-13T11:04:27.017478,155851,690852,434914,51,56332,16530,12,4,4820
2025-03-13T11:04:27.111206,156306,689687,218921,49,56389,17107,9,5,5057
2025-03-13T11:04:27.220558,156230,691427,217977,40,56488,16798,16,6,5035
2025-03-13T11:04:27.330312,157830,689661,436904,41,56489,16872,12,2,4946
2025-03-13T11:04:27.424354,156890,1380230,219280,50,56950,16831,19,4,5012
2025-03-13T11:04:27.519098,156816,690910,218854,44,56261,16730,15,1,4798
2025-03-13T11:04:27.632957,156625,690837,219668,39,56100,16653,5,1,4947
2025-03-13T11:04:27.726684,156767,691202,219508,40,56603,16968,13,1,5058
2025-03-13T11:04:27.820417,156860,691872,220337,48,56803,16810,15,1,4922
2025-03-13T11:04:27.914140,157425,691597,219867,37,56983,16975,11,3,4980
2025-03-13T11:04:28.023491,157733,690232,219654,40,56958,16877,7,1,4948
2025-03-13T11:04:28.117218,157850,691138,220197,38,56560,17298,15,1,5125
2025-03-13T11:04:28.226567,158166,691570,220086,53,57276,17241,18,1,5034
2025-03-13T11:04:28.320306,158170,692138,221023,46,57422,16984,14,5,5104
2025-03-13T11:04:28.425839,158789,690991,222107,51,57359,17520,16,4,5161
2025-03-13T11:04:28.519572,159276,691839,221754,42,57364,17314,13,6,5145
2025-03-13T11:04:28.614812,158609,692125,221612,57,57457,17297,15,2,5197
2025-03-13T11:04:28.708542,159579,692048,221772,48,57541,17590,9,3,5248
2025-03-13T11:04:28.833515,159104,1383847,222944,47,57428,17578,17,4,5145
2025-03-13T11:04:28.927238,158807,691710,222891,47,57204,17391,13,1,5167
2025-03-13T11:04:29.020973,318732,692410,222860,51,57718,17643,17,1,5088
2025-03-13T11:04:29.114704,160020,1385834,223241,56,58097,17842,16,7,5203
2025-03-13T11:04:29.224047,159383,692632,222728,41,57961,17486,12,1,5228
2025-03-13T11:04:29.328379,159790,692227,446102,49,57641,17713,12,5,5223
2025-03-13T11:04:29.426626,160114,693490,224287,45,58039,17684,15,1,5245
2025-03-13T11:04:29.520351,160661,694077,223979,36,58457,17726,15,5,5199
2025-03-13T11:04:29.622596,160626,693207,224102,51,58492,17743,16,2,5229
2025-03-13T11:04:29.716324,161324,693095,224987,50,58424,17989,16,6,5254
2025-03-13T11:04:29.825675,161507,693145,225624,34,58626,17745,6,3,5243
2025-03-13T11:04:29.919401,161382,692633,224742,36,58468,17915,9,4,5276
2025-03-13T11:04:30.028751,160779,692305,225631,46,58117,17947,8,3,5292
2025-03-13T11:04:30.122479,161632,693172,226399,43,58736,17801,10,4,5185
2025-03-13T11:04:30.216207,161057,1385840,226017,61,58499,17876,14,6,5141
2025-03-13T11:04:30.321698,162344,693762,226394,48,58701,18040,15,3,5222
2025-03-13T11:04:30.423939,162533,1387618,226780,43,58958,18287,14,9,5464
2025-03-13T11:04:30.517666,162895,693194,227184,24,58909,18118,7,2,5277
2025-03-13T11:04:30.616916,325837,693483,226691,40,59256,18235,5,2,5472
2025-03-13T11:04:30.710643,162714,693951,226912,45,58900,18279,15,4,5343
2025-03-13T11:04:30.819993,163474,1388484,227191,55,59092,18296,17,6,5363
2025-03-13T11:04:30.929342,162473,694189,227676,35,58674,18195,11,1,5369
2025-03-13T11:04:31.023069,162930,694258,227678,42,58975,18467,11,1,5523
2025-03-13T11:04:31.116797,163240,694257,455674,51,59121,18201,13,4,5362
2025-03-13T11:04:31.226146,163280,694654,228139,42,59419,18310,12,1,5400
2025-03-13T11:04:31.320322,162825,694305,227741,42,59414,18265,11,4,5383
2025-03-13T11:04:31.425533,164022,694659,228202,51,59575,18380,17,5,5474
2025-03-13T11:04:31.509651,164148,1388662,227962,42,59391,18476,13,1,5558
2025-03-13T11:04:31.620015,164928,695428,228541,27,59890,18497,10,1,5403
2025-03-13T11:04:31.729365,329745,694932,229183,42,59732,18682,14,4,5536
2025-03-13T11:04:31.823092,164362,694613,230284,48,59353,18750,14,4,5505
2025-03-13T11:04:31.916818,164242,1391510,460015,41,60092,18762,10,0,5596
2025-03-13T11:04:32.026169,165590,2085850,229802,45,60206,18681,8,3,5408
2025-03-13T11:04:32.119899,331339,695020,230049,38,60365,18905,7,5,5645
2025-03-13T11:04:32.213624,166116,695004,230719,46,60279,19063,12,3,5645
2025-03-13T11:04:32.324027,166102,696579,230660,40,60688,19033,9,3,5549
2025-03-13T11:04:32.427780,165773,695207,231466,47,59970,18686,15,4,5466
2025-03-13T11:04:32.521507,165859,695833,231483,48,59911,18984,13,3,5725
2025-03-13T11:04:32.613127,166090,695571,231555,46,60425,18949,15,5,5708
2025-03-13T11:04:32.738099,166837,697710,232079,36,61021,19020,10,3,5745
2025-03-13T11:04:32.831831,166818,695604,232486,42,60645,19162,11,1,5759
2025-03-13T11:04:32.925554,167546,696494,232494,30,60693,19285,8,1,5590
2025-03-13T11:04:33.019283,335141,696101,233802,44,60564,19352,14,4,5728
2025-03-13T11:04:33.128631,168338,696492,233262,45,61335,19386,12,4,5856
2025-03-13T11:04:33.222360,167657,1392302,233336,42,60972,19443,18,1,5791
2025-03-13T11:04:33.320214,335039,696946,234025,41,60992,19229,14,6,5733
2025-03-13T11:04:33.422455,169022,697435,234719,34,61622,19331,9,1,5663
2025-03-13T11:04:33.529693,168589,697657,469601,41,61462,19503,9,6,5978
2025-03-13T11:04:33.623438,168222,1394753,235430,44,60912,19605,11,1,5758
2025-03-13T11:04:33.717161,169138,696287,471408,45,61463,19474,12,1,5681
2025-03-13T11:04:33.826514,169055,697635,235863,49,61700,19564,17,7,5793
2025-03-13T11:04:33.935858,170263,697552,236349,51,62031,19788,16,5,5915
2025-03-13T11:04:34.029584,169457,1394664,237230,34,61746,19791,6,3,5775
2025-03-13T11:04:34.123314,170497,697681,236783,44,62115,19845,14,5,5866
2025-03-13T11:04:34.217041,170203,698872,237421,35,62038,19644,7,1,5875
2025-03-13T11:04:34.330967,170578,1398132,237589,44,62555,19861,15,1,5908
2025-03-13T11:04:34.427724,170665,697416,237444,54,61826,19753,14,4,5793
2025-03-13T11:04:34.529962,171071,1395967,476108,51,62439,20090,14,7,5985
2025-03-13T11:04:34.623695,171785,697904,238632,51,62762,20131,14,5,5917
2025-03-13T11:04:34.733046,171147,699167,238656,34,62764,19902,11,1,6021
2025-03-13T11:04:34.826772,171803,699039,239595,44,62812,20229,15,3,5998
2025-03-13T11:04:34.920504,343776,699310,238936,33,62727,20064,9,2,6014
2025-03-13T11:04:35.014229,172025,699371,239332,41,62748,20130,14,1,5999
2025-03-13T11:04:35.123579,172767,1398252,240074,45,63278,20296,14,2,5986
2025-03-13T11:04:35.233088,172556,698822,240184,39,62960,20206,15,2,6113
2025-03-13T11:04:35.322967,173030,699570,240513,42,63485,20473,9,1,6012
2025-03-13T11:04:35.417737,172470,699064,240266,47,62986,20493,13,1,6160
2025-03-13T11:04:35.531088,172275,1398262,240944,45,62702,20453,13,1,6157
2025-03-13T11:04:35.634946,173522,699732,240587,45,63535,20192,14,3,6020
2025-03-13T11:04:36.119214,173743,699924,240543,46,63536,20488,18,2,6046
2025-03-13T11:04:36.331096,174535,700904,241910,47,64134,20873,15,6,6265
2025-03-13T11:04:36.424845,173542,701477,242775,48,63651,20721,14,2,6208
2025-03-13T11:04:36.521611,174789,700122,242210,57,63956,20719,18,4,6196
2025-03-13T11:04:36.615296,173910,700369,243928,40,63418,21130,9,4,6434
2025-03-13T11:04:36.724648,174802,700773,243470,46,63939,20993,13,3,6253
2025-03-13T11:04:36.833995,175108,702205,243251,38,64068,20774,18,4,6083
2025-03-13T11:04:36.927722,176084,701126,243666,54,64687,21415,16,1,6421
2025-03-13T11:04:37.021453,175914,700535,243688,42,64422,21252,10,5,6219
2025-03-13T11:04:37.130803,175030,700276,244195,41,64143,21116,9,2,6397
2025-03-13T11:04:37.221638,175526,701200,243973,37,64407,21106,9,7,6354
2025-03-13T11:04:37.321923,175548,701757,487902,47,64287,21333,16,8,6357
2025-03-13T11:04:37.415647,175475,701173,244115,35,64101,21229,8,7,6311
2025-03-13T11:04:37.530515,175314,701094,245540,33,64075,21270,4,4,6316
2025-03-13T11:04:37.624245,175714,702624,244738,30,64899,21109,7,1,6345
2025-03-13T11:04:37.728119,176350,701747,245627,56,64872,21599,18,2,6553
2025-03-13T11:04:38.222388,176281,701254,245042,48,64616,21330,16,2,6292
2025-03-13T11:04:38.425461,176843,1403882,246116,55,65058,21533,16,3,6396
2025-03-13T11:04:38.519191,176051,2104877,244958,36,64666,21104,11,2,6287
2025-03-13T11:04:38.642054,176738,701228,245679,46,64592,21360,13,4,6427
2025-03-13T11:04:38.735783,176868,1402304,245805,56,64757,21315,20,2,6372
2025-03-13T11:04:38.829510,176164,700497,245373,41,64372,21242,14,7,6195
2025-03-13T11:04:38.923254,176488,701697,246029,42,64685,21776,18,5,6496
2025-03-13T11:04:39.032604,176323,1404268,244674,47,64815,21214,15,5,6379
2025-03-13T11:04:39.130392,176661,701768,245947,39,64643,21315,7,4,6275
2025-03-13T11:04:39.234152,176240,701665,245834,39,64814,21114,11,2,6276
2025-03-13T11:04:39.327877,176202,1403004,245249,51,64636,21336,15,3,6459
2025-03-13T11:04:39.429121,176663,2104590,245786,40,64727,21391,12,2,6555
2025-03-13T11:04:39.538469,177405,701074,244824,44,64997,21385,11,2,6515
2025-03-13T11:04:39.632198,176897,702242,491770,55,64858,21727,17,5,6466
2025-03-13T11:04:39.725926,176665,1403903,246133,32,64805,21289,8,2,6309
2025-03-13T11:04:39.835278,176094,2107002,492033,38,64785,21127,14,2,6325
2025-03-13T11:04:39.929004,176233,702088,245330,44,64801,21296,10,4,6352
2025-03-13T11:04:40.022731,177190,701598,246492,53,64541,21568,14,4,6419
2025-03-13T11:04:40.118184,176595,700479,244564,43,64676,21565,16,2,6416
2025-03-13T11:04:40.238054,176540,700513,245597,48,64873,21370,12,10,6359
2025-03-13T11:04:40.331782,175801,700203,245138,53,64115,21228,10,3,6433
2025-03-13T11:04:40.422935,175910,701892,244746,58,64401,21417,17,4,6374
2025-03-13T11:04:40.516702,176195,701256,245077,47,64539,21267,14,1,6332
2025-03-13T11:04:40.641634,176055,1402893,244576,45,64816,21206,13,2,6548
2025-03-13T11:04:40.735362,175694,700423,244377,53,64187,21051,16,4,6238
2025-03-13T11:04:40.829205,175870,701007,245019,45,64492,21196,12,4,6533
2025-03-13T11:04:41.307988,176316,702289,489797,54,64733,20993,17,4,6309
2025-03-13T11:04:41.636039,174527,1402510,242947,43,63838,21045,11,1,6186
2025-03-13T11:04:41.727668,175207,700238,244492,42,64151,21039,12,5,6261
2025-03-13T11:04:41.837018,174643,700803,242455,52,63989,20867,17,5,6153
2025-03-13T11:04:41.939161,174222,701624,242492,51,64347,21142,14,7,6419
2025-03-13T11:04:42.032888,174834,700495,242850,32,63931,20889,8,1,6146
2025-03-13T11:04:42.126618,173864,700990,243166,49,63388,20556,11,1,6103
2025-03-13T11:04:42.235965,174172,1400705,241678,49,63808,20851,19,7,6186
2025-03-13T11:04:42.329713,174046,701254,242065,54,63603,20727,21,5,6057
2025-03-13T11:04:42.423421,174037,699925,241993,41,63375,20896,13,3,6222
2025-03-13T11:04:42.517150,174223,699835,241821,44,63774,20705,18,5,6153
2025-03-13T11:04:42.626502,174289,699709,241099,34,63683,20670,9,1,6151
2025-03-13T11:04:42.734244,173699,700860,241706,43,63876,20682,13,2,6270
2025-03-13T11:04:42.822865,173576,699104,241858,51,63661,20744,15,3,6251
2025-03-13T11:04:42.916594,172568,700138,240444,45,62900,20410,14,4,5977
2025-03-13T11:04:43.035957,172294,700064,240234,47,63158,20330,13,3,5964
2025-03-13T11:04:43.129685,172372,1400264,240892,40,62901,20477,7,1,6112
2025-03-13T11:04:43.223412,171822,698404,240327,42,62638,20291,8,0,6004
2025-03-13T11:04:43.317144,172675,698164,238973,38,63522,20066,11,2,6034
2025-03-13T11:04:43.442110,172040,698723,239502,44,62814,20235,19,4,6091
2025-03-13T11:04:43.523750,170685,698013,238470,39,62301,19958,11,6,5971
2025-03-13T11:04:43.633099,171335,1396496,239262,54,62646,20102,15,3,5930
2025-03-13T11:04:43.718721,170482,2095320,237662,60,62083,19808,15,4,5998
2025-03-13T11:04:43.828071,170194,698358,238304,44,61939,19685,10,5,5741
2025-03-13T11:04:43.937420,170181,1396399,237283,46,61906,19858,9,5,5738
2025-03-13T11:04:44.031153,340694,698236,236856,55,62098,20000,12,5,6045
2025-03-13T11:04:44.141313,169725,697182,237487,47,61618,19810,14,2,5885
2025-03-13T11:04:44.235041,170108,698484,236793,39,61932,19751,14,4,5824
2025-03-13T11:04:44.336784,170086,1395295,237042,51,62148,19923,12,6,5848
2025-03-13T11:04:44.423903,169734,2093188,236745,52,61901,19864,17,1,5864
2025-03-13T11:04:44.533254,169565,2790912,236151,54,62024,19719,23,1,5889
2025-03-13T11:04:44.626982,169675,3488508,236632,59,61915,19837,25,3,6001
2025-03-13T11:04:44.736366,169776,698498,236784,47,62242,19568,13,1,5860
2025-03-13T11:04:44.830059,169213,697248,473368,47,61448,19561,13,3,5816
2025-03-13T11:04:44.939412,169592,697489,235555,50,61689,19461,23,2,5733
2025-03-13T11:04:45.033139,169590,698141,236891,50,61667,19834,16,9,5910
2025-03-13T11:04:45.126991,170095,698349,236774,35,62007,19856,12,1,6020
2025-03-13T11:04:45.220720,169495,1396661,237167,44,61876,19737,11,1,5845
2025-03-13T11:04:45.337620,169782,698987,237218,46,62282,19985,18,4,5984
2025-03-13T11:04:45.437865,170269,1396515,237037,46,61945,19913,18,1,5865
2025-03-13T11:04:45.531587,170330,2095318,237460,46,61922,19931,8,3,5952
2025-03-13T11:04:45.625317,340783,2793245,237636,45,124254,19746,12,5,5908
2025-03-13T11:04:45.734665,170434,3491402,237124,42,62576,19715,14,2,6013
2025-03-13T11:04:45.828393,170127,698323,238223,35,62068,19825,12,1,5956
2025-03-13T11:04:45.937742,170535,1396055,236626,47,62489,19851,9,4,5980
2025-03-13T11:04:46.031470,340630,697292,236446,37,61931,19840,8,5,5953
2025-03-13T11:04:46.138229,170833,696860,236883,50,62444,19884,12,3,5931
2025-03-13T11:04:46.230875,170093,696751,236725,50,62189,19667,15,4,5717
2025-03-13T11:04:46.324603,170659,1395104,236963,43,62211,19787,11,5,6042
2025-03-13T11:04:46.419344,171157,2093116,236841,40,62276,19768,13,3,5947
2025-03-13T11:04:46.544317,170075,697601,237026,41,62077,19640,13,4,5847
2025-03-13T11:04:46.638042,170065,697656,236957,43,61989,19844,13,2,5876
2025-03-13T11:04:46.731771,170334,697561,237453,35,62031,20031,6,1,5981
2025-03-13T11:04:46.825499,170540,1395338,237206,46,61855,19801,19,5,5957
2025-03-13T11:04:46.934848,170411,2093327,237435,36,61946,20090,10,4,5997
2025-03-13T11:04:47.028574,170591,697368,236911,38,62244,19728,12,3,5905
2025-03-13T11:04:47.128011,170390,697220,236623,42,62005,19643,8,4,5841
2025-03-13T11:04:47.227753,170321,1395011,237305,38,62367,20108,10,0,6094
2025-03-13T11:04:47.337104,170582,696938,236992,65,62104,19665,20,5,5753
2025-03-13T11:04:47.429230,171218,697262,236378,46,62188,20067,16,5,5970
2025-03-13T11:04:47.522957,170512,698002,237874,44,62078,19955,12,4,5878
2025-03-13T11:04:47.632305,170652,699175,236602,42,62351,19719,13,2,5884
2025-03-13T11:04:47.741659,170307,696939,236906,40,61955,19847,15,1,5928
2025-03-13T11:04:47.835383,170035,698738,238449,34,62111,19955,9,4,5995
2025-03-13T11:04:47.929111,170342,698510,237651,46,61848,19923,13,7,5952
2025-03-13T11:04:48.022843,171300,698930,237793,44,62657,19874,8,2,5818
2025-03-13T11:04:48.144815,170850,698272,237955,58,62460,20190,15,5,5976
2025-03-13T11:04:48.229938,169970,1397081,238154,43,62112,19798,13,1,5857
2025-03-13T11:04:48.338171,170337,2094568,237059,52,61675,19904,16,4,5916
2025-03-13T11:04:48.431906,170710,2794247,237166,36,62164,19914,19,1,5872
2025-03-13T11:04:48.541284,170724,698756,237434,53,62433,19881,13,7,5922
2025-03-13T11:04:48.635018,170457,698228,237262,27,62478,19629,5,1,5866
2025-03-13T11:04:48.728711,169817,698554,237966,51,61898,19841,11,4,5813
2025-03-13T11:04:48.822440,170532,1396809,237245,53,62223,19922,20,4,5891
2025-03-13T11:04:48.931789,169937,698337,237363,52,61948,19706,16,2,5813
2025-03-13T11:04:49.041431,170634,697468,236620,30,62165,19919,8,5,5948
2025-03-13T11:04:49.131508,170251,698519,237035,46,61954,19972,10,8,5819
2025-03-13T11:04:49.225774,170464,698436,236967,41,62259,19775,13,2,5868
2025-03-13T11:04:49.337126,170258,697890,237949,41,62017,19893,12,2,5928
2025-03-13T11:04:49.430854,340785,698750,237142,44,62462,20130,10,4,6052
2025-03-13T11:04:49.524582,170267,698220,237629,45,62462,20064,17,5,5997
2025-03-13T11:04:49.628412,340962,1396205,236898,52,124752,19860,8,2,6030
2025-03-13T11:04:50.123067,170220,2095051,238032,45,62125,19991,12,6,6048
2025-03-13T11:04:50.327223,170821,698497,236868,45,62513,19954,11,4,5951
2025-03-13T11:04:50.436572,170229,697665,474612,49,61705,20096,19,1,5944
2025-03-13T11:04:50.533814,170246,697943,237201,53,62183,19707,15,5,5843
2025-03-13T11:04:50.627543,169861,698290,236828,45,62371,20016,14,2,6033
2025-03-13T11:04:50.736893,169610,697942,237122,43,61835,19825,15,5,5819
2025-03-13T11:04:50.846282,170428,697896,237234,44,62320,19844,17,1,5886
2025-03-13T11:04:50.939970,170546,697770,237207,40,61840,19766,13,4,5773
2025-03-13T11:04:51.038971,170189,698623,237211,35,61694,19812,11,1,5836
2025-03-13T11:04:51.135718,170058,697688,236457,35,61826,19733,12,5,5954
2025-03-13T11:04:51.245067,339745,1395760,236395,39,123633,19697,10,2,5884
2025-03-13T11:04:51.334687,169901,697301,237357,39,61969,20033,9,5,5954
2025-03-13T11:04:51.428416,169897,696789,237373,36,61969,20176,9,1,6073
2025-03-13T11:04:51.537772,169800,698136,236672,48,62067,19735,11,3,5850
2025-03-13T11:04:51.647115,170079,698018,237028,51,62250,19668,12,2,5800
2025-03-13T11:04:51.740843,169345,697916,236201,42,61969,19792,17,3,5844
2025-03-13T11:04:51.834573,338760,1395629,236094,37,123179,19501,9,1,5792
2025-03-13T11:04:51.928450,169555,697865,235931,57,61948,19749,15,5,5898
2025-03-13T11:04:52.041915,169695,697221,236583,41,61774,19742,12,4,5959
2025-03-13T11:04:52.131541,169385,1394381,236258,47,62084,19842,15,8,5875
2025-03-13T11:04:52.226778,169097,698083,235801,50,61524,19846,15,5,6019
2025-03-13T11:04:52.336137,337924,684741,235717,51,60656,19583,14,3,5785
2025-03-13T11:04:52.445488,169997,695422,472032,44,61735,19686,14,1,5833
2025-03-13T11:04:52.539211,169518,697316,236641,38,61519,19933,11,0,5969
2025-03-13T11:04:52.632940,169711,698374,235967,41,62003,19703,11,2,5871
2025-03-13T11:04:52.726667,169675,697965,237656,45,61921,19726,15,3,5956
2025-03-13T11:04:52.836020,170644,698184,237163,44,62217,20149,16,5,6059
2025-03-13T11:04:52.945879,170648,697960,236507,52,62106,19899,17,5,5930
2025-03-13T11:04:53.029501,170479,698821,236929,43,62202,19789,10,2,5907
